step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,intersection_stopped,intersection_accumulated_waiting_time,intersection_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
1585.0,1,1.0,0.3333333333333333,7.23103232135441,1,1.0,0.32035508414607194,1,1.0
1590.0,2,9.0,3.0,4.008901354291864,2,9.0,0.00010210031396046158,2,9.0
1595.0,2,19.0,4.75,7.208207035003287,2,19.0,0.3333333333333333,2,19.0
1600.0,2,29.0,7.25,7.724189094704451,2,29.0,0.48905557030873487,2,29.0
1605.0,2,39.0,9.75,7.701990950777072,2,39.0,0.48743627651714594,2,39.0
1610.0,0,0.0,0.0,10.243343381062692,0,21.0,0.6941413449807081,0,21.0
1615.0,0,0.0,0.0,13.140976264365927,0,0.0,0.9499023011173833,0,0.0
1620.0,0,0.0,0.0,10.676434006630592,0,0.0,0.07666692166286936,0,0.0
1625.0,1,5.0,2.5,6.46765691516632,1,5.0,8.635755992981042e-06,1,5.0
1630.0,0,0.0,0.0,10.456531998502959,0,0.0,0.9730960224968791,0,0.0
1635.0,0,0.0,0.0,13.378790255719466,0,0.0,0.9679289985696153,0,0.0
1640.0,0,0.0,0.0,13.337955699168434,0,0.0,1.0,0,0.0
1645.0,0,0.0,0.0,14.722676188602273,0,0.0,0.965920199130673,0,0.0
1650.0,0,0.0,0.0,14.411242531948883,0,0.0,0.9388024628046906,0,0.0
1655.0,0,0.0,0.0,1.1744027538239874,0,0.0,0.0737399566165939,0,0.0
1660.0,0,0.0,0.0,9.973885672544974,0,0.0,0.9220609950101578,0,0.0
1665.0,0,0.0,0.0,14.183874234745359,0,0.0,0.921155533220375,0,0.0
1670.0,0,0.0,0.0,8.986943325134405,0,0.0,0.17370218952860814,0,0.0
1675.0,1,5.0,2.5,7.868241150529951,1,5.0,0.0,1,5.0
1680.0,0,0.0,0.0,12.180435121070566,0,0.0,0.9794484780974946,0,0.0
1685.0,0,0.0,0.0,13.054818290317998,0,0.0,0.9568708138549024,0,0.0
1690.0,1,1.0,0.2,10.011197294320272,1,1.0,0.7092729498984328,1,1.0
1695.0,1,6.0,1.0,8.851616068392312,1,6.0,0.618893097994089,1,6.0
1700.0,3,16.0,2.6666666666666665,4.251496137155889,3,16.0,0.20198593646716617,3,16.0
1705.0,4,36.0,7.2,2.2678552033455537,4,36.0,0.18121242559259237,4,36.0
1710.0,1,11.0,1.8333333333333333,6.675817282909523,1,19.0,0.5440934087368742,1,19.0
1715.0,1,16.0,2.2857142857142856,9.861818841563123,1,16.0,0.5899395914773011,1,16.0
1720.0,1,21.0,3.5,8.430459513368431,1,21.0,0.5404373731721986,1,21.0
1725.0,2,28.0,4.666666666666667,7.5088449801038095,2,28.0,0.24281657308332918,2,28.0
1730.0,1,31.0,6.2,7.536237766322439,1,31.0,0.0,1,31.0
1735.0,1,36.0,7.2,10.289843610862993,1,36.0,0.4754891677081326,1,36.0
1740.0,1,41.0,8.2,10.275400245049736,1,41.0,0.7330569312540482,1,41.0
1745.0,1,46.0,9.2,7.207463047919504,1,46.0,0.4800272981896435,1,46.0
1750.0,1,51.0,10.2,8.647233839783713,1,51.0,0.6148235502298579,1,51.0
1755.0,1,56.0,11.2,10.226477796402465,1,56.0,0.4953766628584264,1,56.0
1760.0,1,61.0,12.2,9.095755147271285,1,61.0,0.20979058992819186,1,61.0
1765.0,2,68.0,17.0,5.969095332285604,2,68.0,7.0208170026502336e-06,2,68.0
1770.0,1,71.0,23.666666666666668,6.057844467268946,1,71.0,0.0,1,71.0
1775.0,1,76.0,19.0,9.688611902491747,1,76.0,0.48327506093282985,1,76.0
1780.0,1,81.0,27.0,8.839181207596136,1,81.0,0.4568237770284949,1,81.0
1785.0,1,86.0,28.666666666666668,4.862328070731977,1,86.0,0.030242992548686516,1,86.0
1790.0,1,91.0,22.75,7.939494926598547,1,91.0,0.46344078385894855,1,91.0
1795.0,1,96.0,24.0,10.056528474595178,1,96.0,0.6553042477654097,1,96.0
1800.0,1,101.0,25.25,8.52667101569276,1,101.0,0.5101326841844411,1,101.0
1805.0,2,108.0,21.6,7.643471846529316,2,108.0,0.49995223375783776,2,108.0
1810.0,2,118.0,23.6,6.277657156967653,2,118.0,0.3727646762604465,2,118.0
1815.0,2,119.0,29.75,1.3816422794573298,2,119.0,0.009261667896733035,2,119.0
1820.0,3,134.0,26.8,5.363169158304259,3,134.0,0.22873767990585364,3,134.0
1825.0,2,136.0,27.2,6.602427702379254,2,136.0,0.31892096867188746,2,136.0
1830.0,2,146.0,29.2,7.698790566520461,2,146.0,0.3295159823023379,2,146.0
1835.0,2,156.0,26.0,6.077725304408762,2,156.0,0.17373274461258267,2,156.0
1840.0,4,172.0,43.0,0.0038224795157766707,4,172.0,0.00024180217998042087,4,172.0
1845.0,3,186.0,37.2,3.813721794476836,3,186.0,0.23566100739377627,3,186.0
1850.0,3,201.0,40.2,5.3486108754296895,3,201.0,0.2317880214649092,3,201.0
1855.0,3,216.0,43.2,5.710948162172426,3,216.0,0.2308710572440408,3,216.0
1860.0,3,231.0,57.75,3.461865482889027,3,231.0,0.24846413719263133,3,231.0
1865.0,2,196.0,49.0,4.583030374222346,2,196.0,0.0,2,196.0
1870.0,2,206.0,41.2,7.414609767440642,2,206.0,0.30941332762560975,2,206.0
1875.0,2,216.0,54.0,3.326784747960615,2,216.0,0.025401240387025112,2,216.0
1880.0,3,230.0,76.66666666666667,6.006448444502235e-05,3,230.0,5.0160038699532605e-06,3,230.0
1885.0,3,245.0,81.66666666666667,0.0,3,245.0,0.0,3,245.0
1890.0,3,260.0,86.66666666666667,0.0,3,260.0,0.0,3,260.0
1895.0,3,275.0,91.66666666666667,0.0,3,275.0,0.0,3,275.0
1900.0,1,24.0,8.0,3.5854574319751316,1,24.0,0.0,1,24.0
1905.0,1,29.0,5.8,10.691367246349607,1,29.0,0.6276346041112044,1,29.0
1910.0,0,0.0,0.0,11.69985269123192,0,0.0,0.9681760503702059,0,0.0
1915.0,0,0.0,0.0,13.943379879197375,0,0.0,0.9863233152468563,0,0.0
1920.0,0,0.0,0.0,13.158052997512685,0,0.0,0.9330986050030012,0,0.0
1925.0,2,3.0,1.5,0.04956701650273424,2,3.0,0.003275311690014409,2,3.0
1930.0,0,0.0,0.0,5.6640810587459,0,0.0,1.0,0,0.0
1935.0,0,0.0,0.0,14.671164411734328,0,0.0,1.0,0,0.0
1940.0,0,0.0,0.0,14.054917815627535,0,0.0,1.0,0,0.0
1945.0,0,0.0,,0.0,0,0.0,1.0,0,0.0
1950.0,0,0.0,0.0,11.651151767968111,0,0.0,0.9153380860191419,0,0.0
1955.0,1,1.0,1.0,0.08841140601550129,1,1.0,0.0069457791621062425,1,1.0
1960.0,1,6.0,6.0,0.0,1,6.0,0.0,1,6.0
1965.0,1,11.0,11.0,0.0,1,11.0,0.0,1,11.0
1970.0,0,0.0,0.0,8.892248522705763,0,0.0,0.946522148813101,0,0.0
1975.0,0,0.0,0.0,12.217472705418105,0,0.0,0.9185222065316114,0,0.0
1980.0,0,0.0,0.0,12.638141612509129,0,0.0,0.9721622799553062,0,0.0
1985.0,0,0.0,0.0,12.997114394683692,0,0.0,0.9667565554136319,0,0.0
1990.0,0,0.0,0.0,13.039923853528988,0,0.0,0.9866426868445922,0,0.0
1995.0,0,0.0,0.0,13.247139944121544,0,0.0,1.0,0,0.0
2000.0,0,0.0,0.0,12.534049679487314,0,0.0,1.0,0,0.0
2005.0,0,0.0,0.0,12.324759118377976,0,0.0,0.9054200730504971,0,0.0
2010.0,0,0.0,0.0,12.792255221659131,0,0.0,0.9397639780240616,0,0.0
2015.0,1,1.0,0.3333333333333333,8.399657843992417,1,1.0,0.624784085551653,1,1.0
2020.0,0,0.0,0.0,10.586277200401065,0,0.0,0.9110763532457828,0,0.0
2025.0,0,0.0,0.0,13.252184238000037,0,0.0,0.9389527509890582,0,0.0
2030.0,0,0.0,0.0,13.07282096890892,0,0.0,0.9352813756251654,0,0.0
2035.0,0,0.0,0.0,13.088675504713995,0,0.0,0.9849881923685121,0,0.0
2040.0,0,0.0,0.0,12.747836795791319,0,0.0,0.9054715319721994,0,0.0
2045.0,1,2.0,0.4,6.174941552875569,1,2.0,0.4871583142783479,1,2.0
2050.0,2,12.0,2.4,2.8727817549130985,2,12.0,0.0455999318003536,2,12.0
2055.0,4,28.0,7.0,0.007086467065825369,4,28.0,0.000523879943067211,4,28.0
2060.0,2,32.0,8.0,2.2642325101962224,2,37.0,0.08894489995811393,2,37.0
2065.0,2,42.0,8.4,6.930445904596864,2,42.0,0.3333333333333333,2,42.0
2070.0,2,52.0,10.4,7.158581935755659,2,52.0,0.32329301217802137,2,52.0
2075.0,2,62.0,20.666666666666668,4.093917020075275,2,62.0,0.31179355376040424,2,62.0
2080.0,0,0.0,0.0,9.031948643012955,0,0.0,0.9718550396920468,0,0.0
2085.0,0,0.0,0.0,12.007216763535277,0,0.0,0.9477698778305412,0,0.0
2090.0,0,0.0,0.0,8.833752094019747,0,0.0,0.4884477751709501,0,0.0
2095.0,1,5.0,1.6666666666666667,7.960953627022124,1,5.0,0.6259972557105092,1,5.0
2100.0,0,0.0,0.0,9.782475956837862,0,0.0,0.9427253756266514,0,0.0
2105.0,0,0.0,0.0,12.33762624517999,0,0.0,0.9649256448327469,0,0.0
2110.0,0,0.0,0.0,12.34367112039728,0,0.0,0.9336860336953003,0,0.0
2115.0,0,0.0,0.0,11.014541443227726,0,0.0,0.7567767377891328,0,0.0
2120.0,0,0.0,0.0,8.567819359273152,0,0.0,1.0,0,0.0
2125.0,0,0.0,0.0,12.91674775634639,0,0.0,1.0,0,0.0
2130.0,0,0.0,0.0,13.617435638999828,0,0.0,1.0,0,0.0
2135.0,0,0.0,,0.0,0,0.0,1.0,0,0.0
2140.0,0,0.0,0.0,15.76515,0,0.0,1.0,0,0.0
2145.0,0,0.0,0.0,14.972284038605727,0,0.0,0.9497076804601114,0,0.0
2150.0,0,0.0,0.0,14.29451004990888,0,0.0,0.9894630363535262,0,0.0
2155.0,0,0.0,0.0,6.430776653832904,0,0.0,0.4881924207744876,0,0.0
2160.0,1,5.0,1.6666666666666667,6.74254523497904,1,5.0,0.4783875192089892,1,5.0
2165.0,2,12.0,4.0,3.590990521588831,2,12.0,0.247580045759297,2,12.0
2170.0,1,15.0,5.0,4.7503700399427204,1,15.0,0.0,1,15.0
2175.0,1,20.0,6.666666666666667,8.908760139210719,1,20.0,0.0,1,20.0
2180.0,1,25.0,8.333333333333334,10.131949953478395,1,25.0,0.5,1,25.0
2185.0,1,30.0,10.0,5.388516046862307,1,30.0,0.05631651271806117,1,30.0
2190.0,1,4.0,1.3333333333333333,6.445922000473928,1,4.0,0.00034801085307593384,1,4.0
2195.0,1,9.0,3.0,9.464021089626863,1,9.0,0.4824141014183763,1,9.0
2200.0,0,0.0,0.0,8.688109557012863,0,0.0,0.9156806869524787,0,0.0
2205.0,0,0.0,0.0,14.003680166575428,0,0.0,0.9531307213064245,0,0.0
2210.0,0,0.0,0.0,12.947092935086832,0,0.0,0.9666246210064181,0,0.0
2215.0,0,0.0,0.0,0.47249911969416747,0,0.0,0.03527658948538919,0,0.0
2220.0,0,0.0,0.0,6.1408450413004045,0,0.0,1.0,0,0.0
2225.0,0,0.0,0.0,12.982021520233387,0,0.0,1.0,0,0.0
2230.0,0,0.0,0.0,12.662835327342757,0,0.0,1.0,0,0.0
2235.0,0,0.0,,0.0,0,0.0,1.0,0,0.0
2240.0,0,0.0,0.0,14.522451312007606,0,0.0,0.9322629084586721,0,0.0
2245.0,0,0.0,0.0,8.436768163067134,0,0.0,0.541594931648298,0,0.0
2250.0,0,0.0,0.0,7.582906421618596,0,0.0,1.0,0,0.0
2255.0,0,0.0,,0.0,0,0.0,1.0,0,0.0
2260.0,0,0.0,,0.0,0,0.0,1.0,0,0.0
2265.0,0,0.0,,0.0,0,0.0,1.0,0,0.0
2270.0,0,0.0,,0.0,0,0.0,1.0,0,0.0
2275.0,0,0.0,0.0,13.55664,0,0.0,1.0,0,0.0
2280.0,0,0.0,0.0,13.433875288726433,0,0.0,0.9838684575711285,0,0.0
2285.0,0,0.0,0.0,12.749436007480275,0,0.0,0.9336445560300517,0,0.0
2290.0,0,0.0,0.0,12.80036806565056,0,0.0,0.9308483244040127,0,0.0
2295.0,0,0.0,0.0,8.908587262411366,0,0.0,0.6519227339977964,0,0.0
2300.0,1,4.0,1.3333333333333333,0.3786378973223858,1,4.0,0.027625924779776916,1,4.0
2305.0,3,19.0,6.333333333333333,0.00013380267078774252,3,19.0,9.729342142192771e-06,3,19.0
2310.0,2,20.0,6.666666666666667,1.911884997567783,2,20.0,0.0,2,20.0
2315.0,2,30.0,10.0,4.399454442462156,2,30.0,0.0,2,30.0
2320.0,2,40.0,10.0,6.9382727983363175,2,40.0,0.3333333333333333,2,40.0
2325.0,2,50.0,12.5,6.638054277285375,2,50.0,0.49096573415124745,2,50.0
2330.0,2,60.0,15.0,4.773328494631085,2,60.0,0.36097075822057073,2,60.0
2335.0,4,74.0,18.5,0.0011332013520711803,4,74.0,8.728082949281365e-05,4,74.0
2340.0,2,80.0,20.0,1.9654799739027091,2,84.0,0.06561931612863248,2,84.0
2345.0,2,90.0,22.5,6.176504702912247,2,90.0,0.0,2,90.0
2350.0,0,0.0,0.0,6.322519448073582,0,0.0,1.0,0,0.0
2355.0,0,0.0,0.0,12.63715267816386,0,0.0,1.0,0,0.0
2360.0,0,0.0,0.0,12.988741825724158,0,0.0,1.0,0,0.0
2365.0,0,0.0,,0.0,0,0.0,1.0,0,0.0
2370.0,0,0.0,,0.0,0,0.0,1.0,0,0.0
2375.0,0,0.0,,0.0,0,0.0,1.0,0,0.0
2380.0,0,0.0,,0.0,0,0.0,1.0,0,0.0
2385.0,0,0.0,,0.0,0,0.0,1.0,0,0.0
2390.0,0,0.0,,0.0,0,0.0,1.0,0,0.0
2395.0,0,0.0,0.0,12.748536188482031,0,0.0,0.932839902303401,0,0.0
2400.0,0,0.0,0.0,13.6637464637409,0,0.0,0.9998079566068344,0,0.0
2405.0,0,0.0,0.0,12.615002062870845,0,0.0,0.9230689012372667,0,0.0
2410.0,0,0.0,0.0,12.445519107068613,0,0.0,0.910667441054294,0,0.0
2415.0,0,0.0,0.0,4.310006519902068,0,0.0,0.3153731535534977,0,0.0
2420.0,0,0.0,0.0,7.554256744104896,0,0.0,0.9098945394084537,0,0.0
2425.0,0,0.0,0.0,11.788172975359746,0,0.0,0.9640403708571686,0,0.0
2430.0,0,0.0,0.0,12.047271778923395,0,0.0,0.8987327228924186,0,0.0
2435.0,0,0.0,0.0,12.094636933179148,0,0.0,0.9430474853409663,0,0.0
2440.0,0,0.0,0.0,7.314883057997297,0,0.0,0.6406303269798457,0,0.0
2445.0,1,4.0,1.3333333333333333,7.34443866867862,1,4.0,0.6486420921699388,1,4.0
2450.0,1,1.0,0.3333333333333333,5.364159121127696,1,1.0,0.008685909383273288,1,1.0
2455.0,1,6.0,2.0,8.384841087195166,1,6.0,1.1153108519610915e-05,1,6.0
2460.0,0,0.0,0.0,9.817415537863802,0,0.0,0.9519168748955054,0,0.0
2465.0,0,0.0,0.0,11.585392834641889,0,0.0,0.9574514651829161,0,0.0
2470.0,0,0.0,0.0,12.124098490923926,0,0.0,0.982890366419638,0,0.0
2475.0,0,0.0,0.0,12.349016356304443,0,0.0,0.9287378660122185,0,0.0
2480.0,1,1.0,0.3333333333333333,8.596115080430431,1,1.0,7.017043161758575e-05,1,1.0
2485.0,1,6.0,2.0,10.1738551789712,1,6.0,0.4919002403337807,1,6.0
2490.0,0,0.0,0.0,11.995694825204163,0,0.0,0.9510785338253929,0,0.0
2495.0,0,0.0,0.0,10.529463585463454,0,0.0,0.3138262137932665,0,0.0
2500.0,1,3.0,1.5,7.164656705101719,1,3.0,0.0003220386441878791,1,3.0
2505.0,1,8.0,2.6666666666666665,9.062039496636729,1,8.0,0.5,1,8.0
2510.0,1,13.0,3.25,9.8245383127414,1,13.0,0.6531505909235699,1,13.0
2515.0,1,18.0,6.0,8.372735772761969,1,18.0,0.6331102755317232,1,18.0
2520.0,1,23.0,4.6,10.217101499719362,1,23.0,0.6954204116237205,1,23.0
2525.0,2,30.0,6.0,8.065944214488875,2,30.0,0.47680250619410547,2,30.0
2530.0,1,33.0,6.6,7.493505232738265,1,33.0,0.24553142869427771,1,33.0
2535.0,2,41.0,8.2,7.383218299700384,2,41.0,4.304814754121459e-06,2,41.0
2540.0,2,51.0,10.2,7.63335124462891,2,51.0,0.3058659957331703,2,51.0
2545.0,2,61.0,15.25,6.193069774536653,2,61.0,0.28821956685213407,2,61.0
2550.0,2,71.0,17.75,5.970510361129653,2,71.0,0.0,2,71.0
2555.0,2,81.0,27.0,4.034278626704913,2,81.0,0.0,2,81.0
2560.0,2,91.0,30.333333333333332,3.825853140655699,2,91.0,0.30017370420219297,2,91.0
2565.0,3,102.0,34.0,0.00595416948527715,3,102.0,0.0004671598841185499,3,102.0
2570.0,1,6.0,2.0,3.0033498156395226,1,42.0,0.10566403825698213,1,42.0
2575.0,1,11.0,2.75,10.431346274766769,1,11.0,0.46267220263962777,1,11.0
2580.0,0,0.0,0.0,12.451956060018572,0,0.0,0.9487012179935947,0,0.0
2585.0,0,0.0,0.0,11.962899195415808,0,0.0,0.6397650046417512,0,0.0
2590.0,0,0.0,0.0,11.0733139028752,0,0.0,0.9659774793267444,0,0.0
2595.0,0,0.0,0.0,13.038703063823245,0,0.0,1.0,0,0.0
2600.0,0,0.0,0.0,11.976545262406171,0,0.0,0.9915033008702017,0,0.0
2605.0,0,0.0,0.0,12.00556585083928,0,0.0,0.9724973745973222,0,0.0
2610.0,0,0.0,0.0,11.432478569547907,0,0.0,0.9077383262060948,0,0.0
2615.0,0,0.0,0.0,12.25567033357898,0,0.0,1.0,0,0.0
2620.0,0,0.0,0.0,9.924918365232422,0,0.0,1.0,0,0.0
2625.0,0,0.0,0.0,9.6076842190798,0,0.0,1.0,0,0.0
2630.0,0,0.0,0.0,10.63036011167407,0,0.0,1.0,0,0.0
2635.0,0,0.0,0.0,9.60156858266402,0,0.0,1.0,0,0.0
2640.0,0,0.0,0.0,12.632962811826602,0,0.0,1.0,0,0.0
2645.0,0,0.0,0.0,13.341165553684736,0,0.0,0.9353030559534159,0,0.0
2650.0,0,0.0,0.0,13.585729334456303,0,0.0,1.0,0,0.0
2655.0,0,0.0,0.0,13.458695624965706,0,0.0,0.9836208833252378,0,0.0
2660.0,0,0.0,0.0,12.947688729039546,0,0.0,0.9230874330516236,0,0.0
2665.0,0,0.0,0.0,13.411810995048514,0,0.0,0.9246261099657923,0,0.0
2670.0,0,0.0,0.0,10.742031866429478,0,0.0,0.5126689621444029,0,0.0
2675.0,1,5.0,2.5,7.45750238115764,1,5.0,0.0,1,5.0
2680.0,1,10.0,5.0,7.448270121138588,1,10.0,0.0,1,10.0
2685.0,1,15.0,7.5,7.2358277470954215,1,15.0,0.0,1,15.0
2690.0,1,20.0,10.0,7.660149240392305,1,20.0,0.0,1,20.0
2695.0,1,25.0,25.0,0.0,1,25.0,0.0,1,25.0
2700.0,1,30.0,30.0,0.0,1,30.0,0.0,1,30.0
2705.0,1,35.0,35.0,0.0,1,35.0,0.0,1,35.0
2710.0,1,40.0,20.0,7.201747305541448,1,40.0,0.4715637355641692,1,40.0
2715.0,1,45.0,22.5,7.115153123451546,1,45.0,0.4658936288175721,1,45.0
2720.0,1,50.0,25.0,7.615000955866798,1,50.0,0.49862320138755384,1,50.0
2725.0,1,55.0,18.333333333333332,9.784171231963116,1,55.0,0.6410082813064588,1,55.0
2730.0,1,60.0,20.0,5.792392130198828,1,60.0,0.3796173563724159,1,60.0
2735.0,2,70.0,23.333333333333332,4.957466396424578,2,70.0,4.996627525582863e-05,2,70.0
2740.0,1,70.0,23.333333333333332,6.669174603925673,1,70.0,0.0,1,70.0
2745.0,1,75.0,25.0,9.455134213997015,1,75.0,0.0,1,75.0
2750.0,1,80.0,20.0,10.80925607678555,1,80.0,0.49882196997215555,1,80.0
2755.0,1,85.0,42.5,6.733268799050242,1,85.0,0.4922885884084258,1,85.0
2760.0,1,90.0,45.0,6.519444939144418,1,90.0,0.4766553129069448,1,90.0
2765.0,1,95.0,47.5,0.17554908304629221,1,95.0,0.012834896818829327,1,95.0
2770.0,2,105.0,52.5,0.0,2,105.0,0.0,2,105.0
2775.0,2,115.0,57.5,0.0,2,115.0,0.0,2,115.0
2780.0,2,125.0,62.5,0.0,2,125.0,0.0,2,125.0
2785.0,2,135.0,67.5,0.0,2,135.0,0.0,2,135.0
2790.0,2,145.0,48.333333333333336,4.523463181071855,2,145.0,0.3191838635435614,2,145.0
2795.0,2,155.0,51.666666666666664,4.657054114643736,2,155.0,0.32861028498328676,2,155.0
2800.0,2,165.0,41.25,7.2963877891916145,2,165.0,0.3223023758548668,2,165.0
2805.0,2,175.0,43.75,7.172664494972379,2,175.0,0.3082639002355096,2,175.0
2810.0,2,185.0,37.0,8.379209887810593,2,185.0,0.461679475812709,2,185.0
2815.0,2,195.0,32.5,7.911865749709674,2,195.0,0.4835280279777344,2,195.0
2820.0,3,209.0,29.857142857142858,7.092873104944039,3,209.0,0.541728753955954,3,209.0
2825.0,3,216.0,30.857142857142858,5.314978454862924,3,216.0,0.4155008615222853,3,216.0
2830.0,4,235.0,33.57142857142857,3.682470958778395,4,235.0,0.16321394811875514,4,235.0
2835.0,3,246.0,30.75,6.504151934978617,3,246.0,0.38141422913440814,3,246.0
2840.0,3,261.0,29.0,9.080439524621376,3,261.0,0.5475601643588417,3,261.0
2845.0,0,0.0,0.0,7.946789295028206,0,19.0,0.5349419229799789,0,19.0
2850.0,3,10.0,1.1111111111111112,7.947411519750484,3,10.0,0.2697225389599008,3,10.0
2855.0,4,28.0,3.111111111111111,7.354220983215239,4,28.0,0.1905166889353866,4,28.0
2860.0,5,49.0,6.125,4.841720832745525,5,49.0,0.16669794796459392,5,49.0
2865.0,4,68.0,8.5,4.486792636977974,4,68.0,0.07324407759628074,4,68.0
2870.0,5,91.0,11.375,4.826607572547618,5,91.0,0.27417043440648886,5,91.0
2875.0,5,116.0,12.88888888888889,6.0336310778841105,5,116.0,0.36240203392451575,5,116.0
2880.0,5,141.0,17.625,2.9712422722714087,5,141.0,0.21390227559298056,5,141.0
2885.0,6,153.0,19.125,1.1521593013604146,6,153.0,0.02975548948982364,6,153.0
2890.0,7,186.0,23.25,1.374460542099873,7,186.0,8.216761587362124e-05,7,186.0
2895.0,1,48.0,6.0,3.9364171634463316,1,118.0,0.1240429075839931,1,118.0
2900.0,1,53.0,7.571428571428571,10.781161726830423,1,53.0,0.0,1,53.0
2905.0,0,0.0,0.0,13.205960128064495,0,0.0,1.0,0,0.0
2910.0,0,0.0,0.0,13.891964750546018,0,0.0,1.0,0,0.0
2915.0,0,0.0,0.0,13.119873691165818,0,0.0,1.0,0,0.0
2920.0,0,0.0,0.0,13.660009919099533,0,0.0,1.0,0,0.0
2925.0,0,0.0,,0.0,0,0.0,1.0,0,0.0
2930.0,0,0.0,,0.0,0,0.0,1.0,0,0.0
2935.0,0,0.0,,0.0,0,0.0,1.0,0,0.0
2940.0,0,0.0,,0.0,0,0.0,1.0,0,0.0
2945.0,0,0.0,,0.0,0,0.0,1.0,0,0.0
2950.0,0,0.0,0.0,15.646887441968815,0,0.0,0.9788718951682288,0,0.0
2955.0,0,0.0,0.0,14.823990255791964,0,0.0,0.9273913095789852,0,0.0
2960.0,0,0.0,0.0,15.570185671734894,0,0.0,1.0,0,0.0
2965.0,0,0.0,0.0,11.833254950710765,0,0.0,0.9358741100241533,0,0.0
2970.0,0,0.0,0.0,11.748845641532174,0,0.0,0.9291983063307221,0,0.0
2975.0,0,0.0,0.0,11.966637407693273,0,0.0,1.0,0,0.0
2980.0,0,0.0,0.0,11.628566165455473,0,0.0,0.9572754771688612,0,0.0
2985.0,0,0.0,0.0,11.264556539695874,0,0.0,0.9115409999476268,0,0.0
2990.0,0,0.0,0.0,11.553490292259806,0,0.0,0.940689033867039,0,0.0
2995.0,1,1.0,0.25,8.702920744330251,1,1.0,0.641613122342684,1,1.0
3000.0,1,6.0,2.0,7.464404199200782,1,6.0,0.0,1,6.0
3005.0,0,0.0,0.0,10.24057289050863,0,0.0,0.9201020477359587,0,0.0
3010.0,0,0.0,0.0,12.312188029973512,0,0.0,0.9636974108111829,0,0.0
3015.0,0,0.0,0.0,12.083976067544151,0,0.0,0.93382628782653,0,0.0
3020.0,0,0.0,0.0,12.496891995338927,0,0.0,0.9455503028460125,0,0.0
3025.0,0,0.0,0.0,13.225711289986338,0,0.0,0.9320856195611744,0,0.0
3030.0,1,1.0,0.25,10.439802393878988,1,1.0,0.6514046239999142,1,1.0
3035.0,0,0.0,0.0,8.076531040484264,0,0.0,0.6875003535960273,0,0.0
3040.0,1,4.0,1.3333333333333333,8.65421705120887,1,4.0,0.48181523129973663,1,4.0
3045.0,0,0.0,0.0,11.028354575698039,0,0.0,0.9740748336815666,0,0.0
3050.0,0,0.0,0.0,13.420754625800386,0,0.0,0.9307964336333511,0,0.0
3055.0,0,0.0,0.0,13.406612309158477,0,0.0,0.9451871557944715,0,0.0
3060.0,0,0.0,0.0,11.512489499123163,0,0.0,0.6173528941858288,0,0.0
3065.0,0,0.0,0.0,7.363410525683058,0,0.0,1.0,0,0.0
3070.0,0,0.0,0.0,15.134184385663561,0,0.0,1.0,0,0.0
3075.0,0,0.0,0.0,14.867506737624957,0,0.0,1.0,0,0.0
3080.0,0,0.0,0.0,12.225070682635673,0,0.0,0.9113955455892082,0,0.0
3085.0,0,0.0,0.0,12.710393123982618,0,0.0,0.9475769896643211,0,0.0
3090.0,0,0.0,0.0,7.829038594422919,0,0.0,0.522932263791528,0,0.0
3095.0,0,0.0,0.0,11.701179347751841,0,0.0,0.9434504873232084,0,0.0
3100.0,0,0.0,0.0,13.49650044591993,0,0.0,0.925986597356286,0,0.0
3105.0,0,0.0,0.0,14.101368661700327,0,0.0,0.9909238329144092,0,0.0
3110.0,0,0.0,0.0,13.94711123185128,0,0.0,1.0,0,0.0
3115.0,0,0.0,0.0,13.640457545592787,0,0.0,0.9837781032900006,0,0.0
3120.0,0,0.0,0.0,12.930979327092613,0,0.0,0.9308399585277256,0,0.0
3125.0,1,1.0,0.5,5.871732058001088,1,1.0,0.4913402122339646,1,1.0
3130.0,1,6.0,1.5,8.255239601816768,1,6.0,0.6371378646453689,1,6.0
3135.0,0,0.0,0.0,10.507547585919472,0,0.0,0.990640397342859,0,0.0
3140.0,0,0.0,0.0,12.667630739691894,0,0.0,0.9316534193167821,0,0.0
3145.0,1,1.0,0.16666666666666666,7.081558786005068,1,1.0,0.31408585863261823,1,1.0
3150.0,3,15.0,2.142857142857143,7.007131778529567,3,15.0,0.3794846815981107,3,15.0
3155.0,1,11.0,1.375,7.397439782387723,1,11.0,0.48862439218671927,1,11.0
3160.0,2,21.0,3.0,8.621233613693693,2,21.0,0.4796170002392588,2,21.0
3165.0,2,31.0,5.166666666666667,6.472258996298329,2,31.0,0.04066410256001289,2,31.0
3170.0,3,45.0,7.5,6.110101248136405,3,45.0,2.276900442380393e-05,3,45.0
3175.0,2,51.0,8.5,7.167594477617123,2,51.0,0.0,2,51.0
3180.0,2,61.0,12.2,6.908762932690368,2,61.0,0.0,2,61.0
3185.0,2,71.0,14.2,7.9993318277297565,2,71.0,0.321560970612981,2,71.0
3190.0,2,81.0,20.25,6.730313005727982,2,81.0,0.3236435828567451,2,81.0
3195.0,2,91.0,22.75,3.9475596635979464,2,91.0,0.07564874988050406,2,91.0
3200.0,3,105.0,35.0,0.000744046788733734,3,105.0,4.913960501069174e-05,3,105.0
3205.0,3,120.0,40.0,0.0,3,120.0,0.0,3,120.0
